Date,Time,Global_active_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,Sub_metering_4,Season,Anomaly_flag,anomaly
16-07-2024,09:00,105,230,0.46,36,32,37,0,monsoon,0,0
16-07-2024,09:15,159,230,0.69,40,61,58,0,monsoon,0,0
16-07-2024,09:30,134,230,0.58,45,64,25,0,monsoon,0,0
16-07-2024,09:45,136,230,0.59,43,47,46,0,monsoon,0,0
16-07-2024,10:00,154,230,0.67,30,52,72,0,monsoon,0,0
16-07-2024,10:15,162,230,0.7,46,67,49,0,monsoon,0,0
16-07-2024,10:30,194,230,0.84,59,69,66,0,monsoon,0,0
16-07-2024,10:45,130,230,0.57,50,59,21,0,monsoon,0,0
16-07-2024,11:00,141,230,0.61,39,49,53,0,monsoon,0,0
16-07-2024,11:15,161,230,0.7,43,50,68,0,monsoon,0,0
16-07-2024,11:30,145,230,0.63,42,51,52,0,monsoon,0,0
16-07-2024,11:45,139,230,0.6,59,48,32,0,monsoon,0,0
16-07-2024,12:00,1201,230,5.22,54,62,1085,0,monsoon,0,0
16-07-2024,12:15,1252,230,5.44,33,56,1163,0,monsoon,0,0
16-07-2024,12:30,1541,230,6.7,59,56,1426,0,monsoon,0,0
16-07-2024,12:45,1520,230,6.61,36,40,1444,0,monsoon,0,0
16-07-2024,13:00,1431,230,6.22,42,43,1346,0,monsoon,0,0
16-07-2024,13:15,1350,230,5.87,28,40,1282,0,monsoon,0,0
16-07-2024,13:30,1162,230,5.05,44,35,1083,0,monsoon,0,0
16-07-2024,13:45,1168,230,5.08,56,32,1080,0,monsoon,0,0
16-07-2024,14:00,150,230,0.65,42,60,48,0,monsoon,0,0
16-07-2024,14:15,2179,230,0.78,44,60,75,2000,monsoon,1,1
16-07-2024,14:30,158,230,0.69,31,62,65,0,monsoon,0,0
16-07-2024,14:45,158,230,0.69,50,50,58,0,monsoon,0,0
16-07-2024,15:00,114,230,0.5,20,30,64,0,monsoon,0,0
16-07-2024,15:15,132,230,0.57,21,59,52,0,monsoon,0,0
16-07-2024,15:30,125,230,0.54,41,57,27,0,monsoon,0,0
16-07-2024,15:45,138,230,0.6,47,49,42,0,monsoon,0,0
16-07-2024,16:00,131,230,0.57,57,43,31,0,monsoon,0,0
16-07-2024,16:15,97,230,0.42,21,33,43,0,monsoon,0,0
16-07-2024,16:30,133,230,0.58,54,52,27,0,monsoon,0,0
16-07-2024,16:45,145,230,0.63,32,53,60,0,monsoon,0,0
16-07-2024,17:00,122,230,0.53,48,41,33,0,monsoon,0,0
16-07-2024,17:15,147,230,0.64,54,46,47,0,monsoon,0,0
16-07-2024,17:30,128,230,0.56,25,56,47,0,monsoon,0,0
16-07-2024,17:45,176,230,0.77,57,69,50,0,monsoon,0,0
16-07-2024,18:00,246,230,1.07,46,167,33,0,monsoon,0,0
16-07-2024,18:15,219,230,0.95,45,147,27,0,monsoon,0,0
16-07-2024,18:30,209,230,0.91,20,130,59,0,monsoon,0,0
16-07-2024,18:45,273,230,1.19,60,172,41,0,monsoon,0,0
16-07-2024,19:00,1135,230,4.93,57,186,892,0,monsoon,0,0
16-07-2024,19:15,1377,230,5.99,51,143,1183,0,monsoon,0,0
16-07-2024,19:30,1096,230,4.77,40,166,890,0,monsoon,0,0
16-07-2024,19:45,1131,230,4.92,38,194,899,0,monsoon,0,0
16-07-2024,20:00,1605,230,6.98,34,122,1449,0,monsoon,0,0
16-07-2024,20:15,1329,230,5.78,56,124,1149,0,monsoon,0,0
16-07-2024,20:30,1008,230,4.38,31,121,856,0,monsoon,0,0
16-07-2024,20:45,1106,230,4.81,49,198,859,0,monsoon,0,0
16-07-2024,21:00,250,230,1.09,24,193,33,0,monsoon,0,0
16-07-2024,21:15,240,230,1.04,20,150,70,0,monsoon,0,0
16-07-2024,21:30,221,230,0.96,31,115,75,0,monsoon,0,0
16-07-2024,21:45,239,230,1.04,43,145,51,0,monsoon,0,0
16-07-2024,22:00,379,230,1.65,122,185,72,0,monsoon,0,0
16-07-2024,22:15,331,230,1.44,129,142,60,0,monsoon,0,0
16-07-2024,22:30,396,230,1.72,189,178,29,0,monsoon,0,0
16-07-2024,22:45,433,230,1.88,191,173,69,0,monsoon,0,0
16-07-2024,23:00,323,230,1.4,191,63,69,0,monsoon,0,0
16-07-2024,23:15,232,230,1.01,163,31,38,0,monsoon,0,0
16-07-2024,23:30,316,230,1.37,196,43,77,0,monsoon,0,0
16-07-2024,23:45,273,230,1.19,146,62,65,0,monsoon,0,0
17-07-2024,00:00,250,230,1.09,131,57,62,0,monsoon,0,0
17-07-2024,00:15,229,230,1.0,142,37,50,0,monsoon,0,0
17-07-2024,00:30,306,230,1.33,162,65,79,0,monsoon,0,0
17-07-2024,00:45,269,230,1.17,197,41,31,0,monsoon,0,0
17-07-2024,01:00,2227,230,0.99,161,40,26,2000,monsoon,1,1
17-07-2024,01:15,211,230,0.92,141,30,40,0,monsoon,0,0
17-07-2024,01:30,323,230,1.4,198,50,75,0,monsoon,0,0
17-07-2024,01:45,295,230,1.28,174,69,52,0,monsoon,0,0
17-07-2024,02:00,272,230,1.18,194,55,23,0,monsoon,0,0
17-07-2024,02:15,314,230,1.37,187,64,63,0,monsoon,0,0
17-07-2024,02:30,227,230,0.99,149,38,40,0,monsoon,0,0
17-07-2024,02:45,242,230,1.05,176,30,36,0,monsoon,0,0
17-07-2024,03:00,237,230,1.03,144,35,58,0,monsoon,0,0
17-07-2024,03:15,284,230,1.23,190,56,38,0,monsoon,0,0
17-07-2024,03:30,326,230,1.42,192,67,67,0,monsoon,0,0
17-07-2024,03:45,194,230,0.84,125,41,28,0,monsoon,0,0
17-07-2024,04:00,260,230,1.13,177,56,27,0,monsoon,0,0
17-07-2024,04:15,247,230,1.07,159,53,35,0,monsoon,0,0
17-07-2024,04:30,279,230,1.21,198,56,25,0,monsoon,0,0
17-07-2024,04:45,223,230,0.97,138,35,50,0,monsoon,0,0
17-07-2024,05:00,1244,230,5.41,172,47,25,1000,monsoon,0,0
17-07-2024,05:15,256,230,1.11,168,36,52,0,monsoon,0,0
17-07-2024,05:30,294,230,1.28,160,60,74,0,monsoon,0,0
17-07-2024,05:45,1717,230,7.47,128,60,29,1500,monsoon,0,0
17-07-2024,06:00,1739,230,7.56,144,47,48,1500,monsoon,0,0
17-07-2024,06:15,2291,230,1.27,170,52,69,2000,monsoon,1,1
17-07-2024,06:30,311,230,1.35,190,61,60,0,monsoon,0,0
17-07-2024,06:45,1731,230,7.53,138,30,63,1500,monsoon,0,0
17-07-2024,07:00,1062,230,4.62,47,32,983,0,monsoon,0,0
17-07-2024,07:15,2762,230,12.01,46,31,1185,1500,monsoon,0,1
17-07-2024,07:30,2488,230,10.82,30,59,1399,1000,monsoon,0,1
17-07-2024,07:45,2172,230,9.44,48,36,1088,1000,monsoon,0,1
17-07-2024,08:00,1465,230,6.37,26,56,1383,0,monsoon,0,0
17-07-2024,08:15,1200,230,5.22,57,53,1090,0,monsoon,0,0
17-07-2024,08:30,1408,230,6.12,31,37,1340,0,monsoon,0,0
17-07-2024,08:45,1102,230,4.79,42,51,1009,0,monsoon,0,0
17-07-2024,09:00,157,230,0.68,35,55,67,0,monsoon,0,0
17-07-2024,09:15,115,230,0.5,31,52,32,0,monsoon,0,0
17-07-2024,09:30,144,230,0.63,56,33,55,0,monsoon,0,0
17-07-2024,09:45,139,230,0.6,27,47,65,0,monsoon,0,0
17-07-2024,10:00,159,230,0.69,60,61,38,0,monsoon,0,0
17-07-2024,10:15,136,230,0.59,24,62,50,0,monsoon,0,0
17-07-2024,10:30,129,230,0.56,42,31,56,0,monsoon,0,0
17-07-2024,10:45,158,230,0.69,33,69,56,0,monsoon,0,0
17-07-2024,11:00,182,230,0.79,45,58,79,0,monsoon,0,0
17-07-2024,11:15,126,230,0.55,30,51,45,0,monsoon,0,0
17-07-2024,11:30,149,230,0.65,38,34,77,0,monsoon,0,0
17-07-2024,11:45,126,230,0.55,54,43,29,0,monsoon,0,0
17-07-2024,12:00,1505,230,6.54,60,65,1380,0,monsoon,0,0
17-07-2024,12:15,1386,230,6.03,46,43,1297,0,monsoon,0,0
17-07-2024,12:30,1110,230,4.83,25,39,1046,0,monsoon,0,0
17-07-2024,12:45,954,230,4.15,59,44,851,0,monsoon,0,0
17-07-2024,13:00,1525,230,6.63,50,43,1432,0,monsoon,0,0
17-07-2024,13:15,1378,230,5.99,26,38,1314,0,monsoon,0,0
17-07-2024,13:30,1208,230,5.25,48,46,1114,0,monsoon,0,0
17-07-2024,13:45,1363,230,5.93,24,42,1297,0,monsoon,0,0
17-07-2024,14:00,124,230,0.54,36,35,53,0,monsoon,0,0
17-07-2024,14:15,152,230,0.66,41,59,52,0,monsoon,0,0
17-07-2024,14:30,110,230,0.48,42,40,28,0,monsoon,0,0
17-07-2024,14:45,185,230,0.8,59,63,63,0,monsoon,0,0
17-07-2024,15:00,133,230,0.58,37,57,39,0,monsoon,0,0
17-07-2024,15:15,122,230,0.53,33,49,40,0,monsoon,0,0
17-07-2024,15:30,182,230,0.79,44,69,69,0,monsoon,0,0
17-07-2024,15:45,115,230,0.5,25,46,44,0,monsoon,0,0
17-07-2024,16:00,153,230,0.67,52,53,48,0,monsoon,0,0
17-07-2024,16:15,133,230,0.58,43,60,30,0,monsoon,0,0
17-07-2024,16:30,109,230,0.47,21,60,28,0,monsoon,0,0
17-07-2024,16:45,162,230,0.7,48,55,59,0,monsoon,0,0
17-07-2024,17:00,166,230,0.72,50,68,48,0,monsoon,0,0
17-07-2024,17:15,94,230,0.41,37,37,20,0,monsoon,0,0
17-07-2024,17:30,120,230,0.52,20,35,65,0,monsoon,0,0
17-07-2024,17:45,112,230,0.49,23,60,29,0,monsoon,0,0
17-07-2024,18:00,214,230,0.93,36,107,71,0,monsoon,0,0
17-07-2024,18:15,209,230,0.91,25,138,46,0,monsoon,0,0
17-07-2024,18:30,218,230,0.95,29,169,20,0,monsoon,0,0
17-07-2024,18:45,195,230,0.85,48,108,39,0,monsoon,0,0
17-07-2024,19:00,1341,230,5.83,51,126,1164,0,monsoon,0,0
17-07-2024,19:15,1129,230,4.91,43,104,982,0,monsoon,0,0
17-07-2024,19:30,1132,230,4.92,25,194,913,0,monsoon,0,0
17-07-2024,19:45,1339,230,5.82,52,195,1092,0,monsoon,0,0
17-07-2024,20:00,1133,230,4.93,33,134,966,0,monsoon,0,0
17-07-2024,20:15,1665,230,7.24,30,176,1459,0,monsoon,0,0
17-07-2024,20:30,1088,230,4.73,41,117,930,0,monsoon,0,0
17-07-2024,20:45,1686,230,7.33,33,172,1481,0,monsoon,0,1
17-07-2024,21:00,214,230,0.93,28,114,72,0,monsoon,0,0
17-07-2024,21:15,236,230,1.03,31,159,46,0,monsoon,0,0
17-07-2024,21:30,246,230,1.07,37,132,77,0,monsoon,0,0
17-07-2024,21:45,200,230,0.87,38,137,25,0,monsoon,0,0
17-07-2024,22:00,358,230,1.56,191,146,21,0,monsoon,0,0
17-07-2024,22:15,386,230,1.68,149,185,52,0,monsoon,0,0
17-07-2024,22:30,381,230,1.66,171,180,30,0,monsoon,0,0
17-07-2024,22:45,274,230,1.19,124,124,26,0,monsoon,0,0
17-07-2024,23:00,273,230,1.19,180,36,57,0,monsoon,0,0
17-07-2024,23:15,241,230,1.05,183,35,23,0,monsoon,0,0
17-07-2024,23:30,224,230,0.97,141,45,38,0,monsoon,0,0
17-07-2024,23:45,269,230,1.17,134,56,79,0,monsoon,0,0
18-07-2024,00:00,261,230,1.13,171,30,60,0,monsoon,0,0
18-07-2024,00:15,248,230,1.08,159,63,26,0,monsoon,0,0
18-07-2024,00:30,254,230,1.1,132,45,77,0,monsoon,0,0
18-07-2024,00:45,264,230,1.15,131,61,72,0,monsoon,0,0
18-07-2024,01:00,283,230,1.23,181,38,64,0,monsoon,0,0
18-07-2024,01:15,231,230,1.0,126,32,73,0,monsoon,0,0
18-07-2024,01:30,223,230,0.97,154,42,27,0,monsoon,0,0
18-07-2024,01:45,260,230,1.13,162,35,63,0,monsoon,0,0
18-07-2024,02:00,280,230,1.22,164,58,58,0,monsoon,0,0
18-07-2024,02:15,239,230,1.04,151,49,39,0,monsoon,0,0
18-07-2024,02:30,295,230,1.28,185,32,78,0,monsoon,0,0
18-07-2024,02:45,270,230,1.17,165,69,36,0,monsoon,0,0
18-07-2024,03:00,282,230,1.23,193,66,23,0,monsoon,0,0
18-07-2024,03:15,272,230,1.18,162,50,60,0,monsoon,0,0
18-07-2024,03:30,248,230,1.08,168,35,45,0,monsoon,0,0
18-07-2024,03:45,271,230,1.18,134,63,74,0,monsoon,0,0
18-07-2024,04:00,298,230,1.3,181,54,63,0,monsoon,0,0
18-07-2024,04:15,240,230,1.04,156,30,54,0,monsoon,0,0
18-07-2024,04:30,280,230,1.22,147,65,68,0,monsoon,0,0
18-07-2024,04:45,264,230,1.15,141,49,74,0,monsoon,0,0
18-07-2024,05:00,1767,230,7.68,168,69,30,1500,monsoon,0,0
18-07-2024,05:15,1743,230,7.58,140,33,70,1500,monsoon,0,0
18-07-2024,05:30,1236,230,5.37,135,35,66,1000,monsoon,0,0
18-07-2024,05:45,1243,230,5.4,130,53,60,1000,monsoon,0,0
18-07-2024,06:00,287,230,1.25,145,65,77,0,monsoon,0,0
18-07-2024,06:15,1710,230,7.43,134,53,23,1500,monsoon,0,0
18-07-2024,06:30,307,230,1.33,178,52,77,0,monsoon,0,0
18-07-2024,06:45,1717,230,7.47,137,46,34,1500,monsoon,0,0
18-07-2024,07:00,2796,230,12.16,42,44,1210,1500,monsoon,0,1
18-07-2024,07:15,1157,230,5.03,52,64,1041,0,monsoon,0,0
18-07-2024,07:30,1530,230,6.65,38,32,1460,0,monsoon,0,0
18-07-2024,07:45,2009,230,8.73,24,70,915,1000,monsoon,0,1
18-07-2024,08:00,1185,230,5.15,25,39,1121,0,monsoon,0,0
18-07-2024,08:15,1534,230,6.67,42,31,1461,0,monsoon,0,0
18-07-2024,08:30,3080,230,4.7,28,58,994,2000,monsoon,1,1
18-07-2024,08:45,1389,230,6.04,52,48,1289,0,monsoon,0,0
18-07-2024,09:00,158,230,0.69,35,52,71,0,monsoon,0,0
18-07-2024,09:15,94,230,0.41,42,31,21,0,monsoon,0,0
18-07-2024,09:30,155,230,0.67,35,70,50,0,monsoon,0,0
18-07-2024,09:45,112,230,0.49,49,36,27,0,monsoon,0,0
18-07-2024,10:00,149,230,0.65,57,44,48,0,monsoon,0,0
18-07-2024,10:15,119,230,0.52,33,60,26,0,monsoon,0,0
18-07-2024,10:30,181,230,0.79,42,67,72,0,monsoon,0,0
18-07-2024,10:45,159,230,0.69,41,67,51,0,monsoon,0,0
18-07-2024,11:00,146,230,0.63,21,61,64,0,monsoon,0,0
18-07-2024,11:15,127,230,0.55,20,65,42,0,monsoon,0,0
18-07-2024,11:30,132,230,0.57,58,35,39,0,monsoon,0,0
18-07-2024,11:45,145,230,0.63,53,36,56,0,monsoon,0,0
18-07-2024,12:00,1298,230,5.64,54,40,1204,0,monsoon,0,0
18-07-2024,12:15,1442,230,6.27,39,41,1362,0,monsoon,0,0
18-07-2024,12:30,946,230,4.11,29,66,851,0,monsoon,0,0
18-07-2024,12:45,1379,230,6.0,54,30,1295,0,monsoon,0,0
18-07-2024,13:00,1028,230,4.47,31,38,959,0,monsoon,0,0
18-07-2024,13:15,1121,230,4.87,35,56,1030,0,monsoon,0,0
18-07-2024,13:30,1229,230,5.34,57,46,1126,0,monsoon,0,0
18-07-2024,13:45,1455,230,6.33,60,50,1345,0,monsoon,0,0
18-07-2024,14:00,176,230,0.77,59,67,50,0,monsoon,0,0
18-07-2024,14:15,168,230,0.73,33,58,77,0,monsoon,0,0
18-07-2024,14:30,117,230,0.51,31,65,21,0,monsoon,0,0
18-07-2024,14:45,186,230,0.81,56,61,69,0,monsoon,0,0
18-07-2024,15:00,193,230,0.84,60,69,64,0,monsoon,0,0
18-07-2024,15:15,155,230,0.67,48,43,64,0,monsoon,0,0
18-07-2024,15:30,160,230,0.7,21,70,69,0,monsoon,0,0
18-07-2024,15:45,124,230,0.54,25,61,38,0,monsoon,0,0
18-07-2024,16:00,170,230,0.74,37,60,73,0,monsoon,0,0
18-07-2024,16:15,149,230,0.65,42,65,42,0,monsoon,0,0
18-07-2024,16:30,128,230,0.56,59,31,38,0,monsoon,0,0
18-07-2024,16:45,126,230,0.55,22,34,70,0,monsoon,0,0
18-07-2024,17:00,149,230,0.65,52,52,45,0,monsoon,0,0
18-07-2024,17:15,91,230,0.4,34,34,23,0,monsoon,0,0
18-07-2024,17:30,146,230,0.63,49,69,28,0,monsoon,0,0
18-07-2024,17:45,138,230,0.6,28,43,67,0,monsoon,0,0
18-07-2024,18:00,204,230,0.89,27,127,50,0,monsoon,0,0
18-07-2024,18:15,219,230,0.95,35,131,53,0,monsoon,0,0
18-07-2024,18:30,251,230,1.09,60,134,57,0,monsoon,0,0
18-07-2024,18:45,277,230,1.2,44,173,60,0,monsoon,0,0
18-07-2024,19:00,1211,230,5.27,58,183,970,0,monsoon,0,0
18-07-2024,19:15,1059,230,4.6,53,161,845,0,monsoon,0,0
18-07-2024,19:30,1548,230,6.73,49,195,1304,0,monsoon,0,0
18-07-2024,19:45,1523,230,6.62,45,171,1307,0,monsoon,0,0
18-07-2024,20:00,1152,230,5.01,32,101,1019,0,monsoon,0,0
18-07-2024,20:15,1307,230,5.68,27,196,1084,0,monsoon,0,0
18-07-2024,20:30,1534,230,6.67,34,127,1373,0,monsoon,0,0
18-07-2024,20:45,1589,230,6.91,34,155,1400,0,monsoon,0,0
18-07-2024,21:00,187,230,0.81,27,138,22,0,monsoon,0,0
18-07-2024,21:15,220,230,0.96,58,115,47,0,monsoon,0,0
18-07-2024,21:30,211,230,0.92,31,144,36,0,monsoon,0,0
18-07-2024,21:45,272,230,1.18,55,172,45,0,monsoon,0,0
18-07-2024,22:00,465,230,2.02,194,197,74,0,monsoon,0,1
18-07-2024,22:15,370,230,1.61,146,179,45,0,monsoon,0,0
18-07-2024,22:30,312,230,1.36,139,121,52,0,monsoon,0,0
18-07-2024,22:45,344,230,1.5,134,154,56,0,monsoon,0,0
18-07-2024,23:00,237,230,1.03,138,43,56,0,monsoon,0,0
18-07-2024,23:15,259,230,1.13,195,32,32,0,monsoon,0,0
18-07-2024,23:30,301,230,1.31,176,63,62,0,monsoon,0,0
18-07-2024,23:45,225,230,0.98,149,39,37,0,monsoon,0,0
19-07-2024,00:00,286,230,1.24,170,48,68,0,monsoon,0,0
19-07-2024,00:15,254,230,1.1,155,39,60,0,monsoon,0,0
19-07-2024,00:30,303,230,1.32,162,63,78,0,monsoon,0,0
19-07-2024,00:45,207,230,0.9,139,42,26,0,monsoon,0,0
19-07-2024,01:00,228,230,0.99,142,39,47,0,monsoon,0,0
19-07-2024,01:15,215,230,0.93,129,46,40,0,monsoon,0,0
19-07-2024,01:30,273,230,1.19,178,38,57,0,monsoon,0,0
19-07-2024,01:45,264,230,1.15,129,68,67,0,monsoon,0,0
19-07-2024,02:00,295,230,1.28,183,41,71,0,monsoon,0,0
19-07-2024,02:15,225,230,0.98,135,53,37,0,monsoon,0,0
19-07-2024,02:30,257,230,1.12,166,59,32,0,monsoon,0,0
19-07-2024,02:45,232,230,1.01,150,40,42,0,monsoon,0,0
19-07-2024,03:00,314,230,1.37,200,59,55,0,monsoon,0,0
19-07-2024,03:15,280,230,1.22,190,48,42,0,monsoon,0,0
19-07-2024,03:30,305,230,1.33,184,61,60,0,monsoon,0,0
19-07-2024,03:45,298,230,1.3,179,54,65,0,monsoon,0,0
19-07-2024,04:00,313,230,1.36,199,67,47,0,monsoon,0,0
19-07-2024,04:15,224,230,0.97,133,57,34,0,monsoon,0,0
19-07-2024,04:30,295,230,1.28,165,54,76,0,monsoon,0,0
19-07-2024,04:45,271,230,1.18,161,44,66,0,monsoon,0,0
19-07-2024,05:00,1796,230,7.81,183,63,50,1500,monsoon,0,0
19-07-2024,05:15,318,230,1.38,180,62,76,0,monsoon,0,0
19-07-2024,05:30,1769,230,7.69,135,67,67,1500,monsoon,0,0
19-07-2024,05:45,269,230,1.17,164,55,50,0,monsoon,0,0
19-07-2024,06:00,1249,230,5.43,127,65,57,1000,monsoon,0,0
19-07-2024,06:15,232,230,1.01,149,46,37,0,monsoon,0,0
19-07-2024,06:30,1758,230,7.64,178,33,47,1500,monsoon,0,0
19-07-2024,06:45,326,230,1.42,185,64,77,0,monsoon,0,0
19-07-2024,07:00,3033,230,13.19,29,53,1451,1500,monsoon,0,1
19-07-2024,07:15,2456,230,10.68,60,45,851,1500,monsoon,0,1
19-07-2024,07:30,2021,230,8.79,51,55,915,1000,monsoon,0,0
19-07-2024,07:45,1927,230,8.38,28,42,857,1000,monsoon,0,1
19-07-2024,08:00,1465,230,6.37,40,34,1391,0,monsoon,0,0
19-07-2024,08:15,1104,230,4.8,20,69,1015,0,monsoon,0,0
19-07-2024,08:30,1551,230,6.74,48,56,1447,0,monsoon,0,0
19-07-2024,08:45,1550,230,6.74,28,43,1479,0,monsoon,0,0
19-07-2024,09:00,116,230,0.5,21,65,30,0,monsoon,0,0
19-07-2024,09:15,132,230,0.57,48,31,53,0,monsoon,0,0
19-07-2024,09:30,166,230,0.72,60,32,74,0,monsoon,0,0
19-07-2024,09:45,135,230,0.59,21,36,78,0,monsoon,0,0
19-07-2024,10:00,140,230,0.61,45,37,58,0,monsoon,0,0
19-07-2024,10:15,102,230,0.44,23,44,35,0,monsoon,0,0
19-07-2024,10:30,129,230,0.56,26,67,36,0,monsoon,0,0
19-07-2024,10:45,143,230,0.62,38,56,49,0,monsoon,0,0
19-07-2024,11:00,122,230,0.53,51,42,29,0,monsoon,0,0
19-07-2024,11:15,114,230,0.5,20,61,33,0,monsoon,0,0
19-07-2024,11:30,163,230,0.71,47,66,50,0,monsoon,0,0
19-07-2024,11:45,122,230,0.53,42,31,49,0,monsoon,0,0
19-07-2024,12:00,1465,230,6.37,31,46,1388,0,monsoon,0,0
19-07-2024,12:15,1116,230,4.85,51,49,1016,0,monsoon,0,0
19-07-2024,12:30,1214,230,5.28,27,42,1145,0,monsoon,0,0
19-07-2024,12:45,933,230,4.06,47,59,827,0,monsoon,0,0
19-07-2024,13:00,1101,230,4.79,48,64,989,0,monsoon,0,0
19-07-2024,13:15,1246,230,5.42,58,42,1146,0,monsoon,0,0
19-07-2024,13:30,1214,230,5.28,49,39,1126,0,monsoon,0,0
19-07-2024,13:45,1382,230,6.01,38,33,1311,0,monsoon,0,0
19-07-2024,14:00,109,230,0.47,28,38,43,0,monsoon,0,0
19-07-2024,14:15,158,230,0.69,55,41,62,0,monsoon,0,0
19-07-2024,14:30,170,230,0.74,37,55,78,0,monsoon,0,0
19-07-2024,14:45,113,230,0.49,24,36,53,0,monsoon,0,0
19-07-2024,15:00,127,230,0.55,28,41,58,0,monsoon,0,0
19-07-2024,15:15,135,230,0.59,33,70,32,0,monsoon,0,0
19-07-2024,15:30,123,230,0.53,31,54,38,0,monsoon,0,0
19-07-2024,15:45,180,230,0.78,35,70,75,0,monsoon,0,0
19-07-2024,16:00,133,230,0.58,22,61,50,0,monsoon,0,0
19-07-2024,16:15,176,230,0.77,55,42,79,0,monsoon,0,0
19-07-2024,16:30,174,230,0.76,51,57,66,0,monsoon,0,0
19-07-2024,16:45,130,230,0.57,52,38,40,0,monsoon,0,0
19-07-2024,17:00,140,230,0.61,40,61,39,0,monsoon,0,0
19-07-2024,17:15,146,230,0.63,43,58,45,0,monsoon,0,0
19-07-2024,17:30,163,230,0.71,30,60,73,0,monsoon,0,0
19-07-2024,17:45,158,230,0.69,57,46,55,0,monsoon,0,0
19-07-2024,18:00,229,230,1.0,40,162,27,0,monsoon,0,0
19-07-2024,18:15,246,230,1.07,52,170,24,0,monsoon,0,0
19-07-2024,18:30,256,230,1.11,42,160,54,0,monsoon,0,0
19-07-2024,18:45,226,230,0.98,46,107,73,0,monsoon,0,0
19-07-2024,19:00,1066,230,4.63,26,184,856,0,monsoon,0,0
19-07-2024,19:15,1127,230,4.9,54,173,900,0,monsoon,0,0
19-07-2024,19:30,1519,230,6.6,34,166,1319,0,monsoon,0,0
19-07-2024,19:45,1590,230,6.91,51,130,1409,0,monsoon,0,0
19-07-2024,20:00,1190,230,5.17,42,165,983,0,monsoon,0,0
19-07-2024,20:15,1025,230,4.46,55,161,809,0,monsoon,0,0
19-07-2024,20:30,1717,230,7.47,43,185,1489,0,monsoon,0,1
19-07-2024,20:45,1096,230,4.77,25,175,896,0,monsoon,0,0
19-07-2024,21:00,199,230,0.87,55,113,31,0,monsoon,0,0
19-07-2024,21:15,272,230,1.18,50,186,36,0,monsoon,0,0
19-07-2024,21:30,223,230,0.97,35,152,36,0,monsoon,0,0
19-07-2024,21:45,249,230,1.08,23,164,62,0,monsoon,0,0
19-07-2024,22:00,414,230,1.8,165,177,72,0,monsoon,0,0
19-07-2024,22:15,297,230,1.29,142,116,39,0,monsoon,0,0
19-07-2024,22:30,330,230,1.43,138,154,38,0,monsoon,0,0
19-07-2024,22:45,328,230,1.43,161,103,64,0,monsoon,0,0
19-07-2024,23:00,301,230,1.31,158,63,80,0,monsoon,0,0
19-07-2024,23:15,185,230,0.8,127,37,21,0,monsoon,0,0
19-07-2024,23:30,279,230,1.21,190,62,27,0,monsoon,0,0
19-07-2024,23:45,269,230,1.17,153,49,67,0,monsoon,0,0
20-07-2024,00:00,284,230,1.23,194,35,55,0,monsoon,0,0
20-07-2024,00:15,2241,230,1.05,146,48,47,2000,monsoon,1,1
20-07-2024,00:30,203,230,0.88,140,34,29,0,monsoon,0,0
20-07-2024,00:45,242,230,1.05,126,40,76,0,monsoon,0,0
20-07-2024,01:00,235,230,1.02,138,44,53,0,monsoon,0,0
20-07-2024,01:15,280,230,1.22,175,49,56,0,monsoon,0,0
20-07-2024,01:30,256,230,1.11,158,51,47,0,monsoon,0,0
20-07-2024,01:45,290,230,1.26,190,53,47,0,monsoon,0,0
20-07-2024,02:00,219,230,0.95,137,40,42,0,monsoon,0,0
20-07-2024,02:15,252,230,1.1,171,53,28,0,monsoon,0,0
20-07-2024,02:30,273,230,1.19,171,66,36,0,monsoon,0,0
20-07-2024,02:45,229,230,1.0,132,53,44,0,monsoon,0,0
20-07-2024,03:00,234,230,1.02,163,38,33,0,monsoon,0,0
20-07-2024,03:15,212,230,0.92,120,31,61,0,monsoon,0,0
20-07-2024,03:30,232,230,1.01,159,40,33,0,monsoon,0,0
20-07-2024,03:45,261,230,1.13,170,68,23,0,monsoon,0,0
20-07-2024,04:00,330,230,1.43,196,70,64,0,monsoon,0,0
20-07-2024,04:15,260,230,1.13,146,51,63,0,monsoon,0,0
20-07-2024,04:30,212,230,0.92,127,44,41,0,monsoon,0,0
20-07-2024,04:45,229,230,1.0,168,40,21,0,monsoon,0,0
20-07-2024,05:00,1705,230,7.41,134,36,35,1500,monsoon,0,0
20-07-2024,05:15,1285,230,5.59,172,46,67,1000,monsoon,0,0
20-07-2024,05:30,1789,230,7.78,185,45,59,1500,monsoon,0,0
20-07-2024,05:45,1331,230,5.79,192,59,80,1000,monsoon,0,0
20-07-2024,06:00,1792,230,7.79,145,68,79,1500,monsoon,0,0
20-07-2024,06:15,244,230,1.06,136,43,65,0,monsoon,0,0
20-07-2024,06:30,1772,230,7.7,166,44,62,1500,monsoon,0,0
20-07-2024,06:45,1758,230,7.64,171,65,22,1500,monsoon,0,0
20-07-2024,07:00,2500,230,10.87,49,59,892,1500,monsoon,0,1
20-07-2024,07:15,1174,230,5.1,20,55,1099,0,monsoon,0,0
20-07-2024,07:30,1005,230,4.37,56,46,903,0,monsoon,0,0
20-07-2024,07:45,1254,230,5.45,29,62,1163,0,monsoon,0,0
