Date,Time,Global_active_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,Sub_metering_4,Season,Anomaly_flag
30-07-2024,04:30,0.75,229.3,3.27,262.0,225.0,187.0,75.0,monsoon,0
30-07-2024,04:45,0.75,227.6,3.29,262.0,224.0,187.0,75.0,monsoon,0
30-07-2024,05:00,0.78,226.9,3.46,274.0,235.0,196.0,78.0,monsoon,0
30-07-2024,05:15,0.97,229.7,4.23,340.0,291.0,243.0,97.0,monsoon,0
30-07-2024,05:30,0.76,229.2,3.32,266.0,228.0,190.0,76.0,monsoon,0
30-07-2024,05:45,0.79,231.1,3.43,277.0,238.0,198.0,79.0,monsoon,0
30-07-2024,06:00,2.36,227.4,10.38,826.0,708.0,590.0,236.0,monsoon,0
30-07-2024,06:15,2.5,227.4,10.99,875.0,750.0,625.0,250.0,monsoon,0
30-07-2024,06:30,2.47,231.6,10.68,866.0,742.0,618.0,247.0,monsoon,0
30-07-2024,06:45,1.42,230.8,6.17,498.0,427.0,356.0,142.0,monsoon,0
30-07-2024,07:00,2.13,229.4,9.3,747.0,640.0,534.0,213.0,monsoon,0
30-07-2024,07:15,2.25,232.8,9.67,788.0,675.0,562.0,225.0,monsoon,0
30-07-2024,07:30,2.28,231.7,9.84,798.0,684.0,570.0,228.0,monsoon,0
30-07-2024,07:45,1.83,233.2,7.85,641.0,549.0,458.0,183.0,monsoon,0
30-07-2024,08:00,1.85,229.8,8.07,649.0,556.0,464.0,185.0,monsoon,0
30-07-2024,08:15,6.92,232.2,8.87,2423.0,2077.0,1730.0,692.0,monsoon,1
30-07-2024,08:30,1.87,231.2,8.09,655.0,561.0,468.0,187.0,monsoon,0
30-07-2024,08:45,2.16,231.3,9.36,757.0,649.0,541.0,216.0,monsoon,0
30-07-2024,09:00,1.22,233.9,5.2,426.0,365.0,304.0,122.0,monsoon,0
30-07-2024,09:15,1.17,228.5,5.12,410.0,351.0,292.0,117.0,monsoon,0
30-07-2024,09:30,1.35,234.9,5.76,474.0,406.0,338.0,135.0,monsoon,0
30-07-2024,09:45,1.48,228.6,6.47,517.0,443.0,370.0,148.0,monsoon,0
30-07-2024,10:00,1.62,230.9,7.02,567.0,486.0,405.0,162.0,monsoon,0
30-07-2024,10:15,1.52,229.9,6.59,531.0,455.0,379.0,152.0,monsoon,0
30-07-2024,10:30,3.24,229.4,5.0,1135.0,973.0,811.0,324.0,monsoon,1
30-07-2024,10:45,1.5,234.3,6.41,525.0,450.0,375.0,150.0,monsoon,0
30-07-2024,11:00,1.29,228.7,5.66,453.0,388.0,324.0,129.0,monsoon,0
30-07-2024,11:15,1.36,230.2,5.92,477.0,409.0,340.0,136.0,monsoon,0
30-07-2024,11:30,1.49,231.2,6.46,523.0,448.0,374.0,149.0,monsoon,0
30-07-2024,11:45,1.69,234.7,7.19,590.0,506.0,422.0,169.0,monsoon,0
30-07-2024,12:00,1.74,228.9,7.59,608.0,521.0,434.0,174.0,monsoon,0
30-07-2024,12:15,0.35,231.5,6.72,123.0,105.0,88.0,35.0,monsoon,1
30-07-2024,12:30,1.63,228.9,7.1,569.0,488.0,406.0,163.0,monsoon,0
30-07-2024,12:45,1.49,231.4,6.43,521.0,447.0,372.0,149.0,monsoon,0
30-07-2024,13:00,1.31,227.2,5.78,460.0,394.0,328.0,131.0,monsoon,0
30-07-2024,13:15,0.96,231.5,4.16,337.0,289.0,241.0,96.0,monsoon,0
30-07-2024,13:30,1.6,228.9,6.97,559.0,479.0,399.0,160.0,monsoon,0
30-07-2024,13:45,1.1,225.9,4.87,385.0,330.0,275.0,110.0,monsoon,0
30-07-2024,14:00,1.66,229.9,7.21,580.0,497.0,414.0,166.0,monsoon,0
30-07-2024,14:15,1.22,229.9,5.29,426.0,365.0,304.0,122.0,monsoon,0
30-07-2024,14:30,1.35,229.0,5.9,473.0,405.0,338.0,135.0,monsoon,0
30-07-2024,14:45,1.3,225.6,5.77,456.0,391.0,326.0,130.0,monsoon,0
30-07-2024,15:00,1.4,232.2,6.04,491.0,421.0,350.0,140.0,monsoon,0
30-07-2024,15:15,1.52,230.7,6.59,532.0,456.0,380.0,152.0,monsoon,0
30-07-2024,15:30,0.99,226.4,4.36,346.0,296.0,247.0,99.0,monsoon,0
30-07-2024,15:45,1.29,230.7,5.61,453.0,388.0,323.0,129.0,monsoon,0
30-07-2024,16:00,1.31,230.9,5.66,457.0,392.0,327.0,131.0,monsoon,0
30-07-2024,16:15,1.37,229.7,5.95,479.0,410.0,342.0,137.0,monsoon,0
30-07-2024,16:30,1.67,229.6,7.29,586.0,502.0,418.0,167.0,monsoon,0
30-07-2024,16:45,1.7,231.2,7.35,595.0,510.0,425.0,170.0,monsoon,0
30-07-2024,17:00,1.66,230.8,7.17,579.0,496.0,414.0,166.0,monsoon,0
30-07-2024,17:15,1.39,230.2,6.04,487.0,417.0,348.0,139.0,monsoon,0
30-07-2024,17:30,1.21,231.1,5.23,423.0,362.0,302.0,121.0,monsoon,0
30-07-2024,17:45,1.15,232.0,4.98,404.0,346.0,288.0,115.0,monsoon,0
30-07-2024,18:00,2.29,229.9,9.95,801.0,686.0,572.0,229.0,monsoon,0
30-07-2024,18:15,2.55,229.6,11.11,892.0,765.0,638.0,255.0,monsoon,0
30-07-2024,18:30,2.26,230.8,9.8,792.0,679.0,566.0,226.0,monsoon,0
30-07-2024,18:45,3.14,226.2,13.89,1100.0,943.0,786.0,314.0,monsoon,0
30-07-2024,19:00,2.04,231.9,8.82,716.0,614.0,511.0,204.0,monsoon,0
30-07-2024,19:15,2.43,229.8,10.57,850.0,729.0,607.0,243.0,monsoon,0
30-07-2024,19:30,1.87,230.7,8.09,653.0,560.0,466.0,187.0,monsoon,0
30-07-2024,19:45,2.18,231.4,9.41,762.0,653.0,544.0,218.0,monsoon,0
30-07-2024,20:00,2.1,234.1,8.97,735.0,630.0,525.0,210.0,monsoon,0
30-07-2024,20:15,1.8,230.0,7.81,629.0,539.0,449.0,180.0,monsoon,0
30-07-2024,20:30,2.09,229.5,9.09,730.0,626.0,522.0,209.0,monsoon,0
30-07-2024,20:45,2.34,228.9,10.24,820.0,703.0,586.0,234.0,monsoon,0
30-07-2024,21:00,2.11,231.2,9.14,740.0,634.0,528.0,211.0,monsoon,0
30-07-2024,21:15,2.22,230.5,9.63,777.0,666.0,555.0,222.0,monsoon,0
30-07-2024,21:30,2.33,233.4,9.98,816.0,699.0,582.0,233.0,monsoon,0
30-07-2024,21:45,1.9,228.7,8.29,664.0,569.0,474.0,190.0,monsoon,0
30-07-2024,22:00,0.96,229.4,4.17,335.0,287.0,239.0,96.0,monsoon,0
30-07-2024,22:15,0.94,232.4,4.04,328.0,281.0,234.0,94.0,monsoon,0
30-07-2024,22:30,0.82,226.0,3.65,288.0,247.0,206.0,82.0,monsoon,0
30-07-2024,22:45,0.88,230.9,3.82,308.0,264.0,220.0,88.0,monsoon,0
30-07-2024,23:00,0.88,228.5,3.85,308.0,264.0,220.0,88.0,monsoon,0
30-07-2024,23:15,0.81,229.2,3.55,285.0,244.0,204.0,81.0,monsoon,0
30-07-2024,23:30,0.92,234.6,3.93,322.0,276.0,230.0,92.0,monsoon,0
30-07-2024,23:45,0.94,231.7,4.06,329.0,282.0,235.0,94.0,monsoon,0
31-07-2024,00:00,0.94,230.0,4.09,329.0,282.0,235.0,94.0,monsoon,0
31-07-2024,00:15,0.87,227.3,3.82,304.0,260.0,217.0,87.0,monsoon,0
31-07-2024,00:30,0.78,229.6,3.4,273.0,234.0,195.0,78.0,monsoon,0
31-07-2024,00:45,0.86,230.5,3.72,300.0,257.0,214.0,86.0,monsoon,0
31-07-2024,01:00,0.97,228.1,4.25,339.0,291.0,242.0,97.0,monsoon,0
31-07-2024,01:15,0.9,232.2,3.89,316.0,271.0,226.0,90.0,monsoon,0
31-07-2024,01:30,0.96,227.7,4.2,335.0,287.0,239.0,96.0,monsoon,0
31-07-2024,01:45,0.94,228.8,4.12,330.0,283.0,236.0,94.0,monsoon,0
31-07-2024,02:00,0.13,231.1,3.87,44.0,38.0,32.0,13.0,monsoon,1
31-07-2024,02:15,0.95,233.2,4.07,332.0,284.0,237.0,95.0,monsoon,0
31-07-2024,02:30,0.83,231.4,3.59,290.0,249.0,208.0,83.0,monsoon,0
31-07-2024,02:45,0.79,227.2,3.48,277.0,237.0,198.0,79.0,monsoon,0
31-07-2024,03:00,0.78,228.5,3.43,274.0,235.0,196.0,78.0,monsoon,0
31-07-2024,03:15,0.92,229.5,3.99,321.0,275.0,229.0,92.0,monsoon,0
31-07-2024,03:30,0.92,226.8,4.06,322.0,276.0,230.0,92.0,monsoon,0
31-07-2024,03:45,2.95,231.8,3.23,1032.0,885.0,737.0,295.0,monsoon,1
31-07-2024,04:00,0.8,230.6,3.48,281.0,241.0,200.0,80.0,monsoon,0
31-07-2024,04:15,0.83,229.4,3.63,292.0,250.0,208.0,83.0,monsoon,0
31-07-2024,04:30,3.07,230.7,3.64,1075.0,922.0,768.0,307.0,monsoon,1
31-07-2024,04:45,0.92,232.1,3.98,323.0,277.0,231.0,92.0,monsoon,0
31-07-2024,05:00,0.76,228.8,3.33,267.0,229.0,191.0,76.0,monsoon,0
31-07-2024,05:15,0.89,228.1,3.92,313.0,268.0,224.0,89.0,monsoon,0
31-07-2024,05:30,0.92,231.8,3.98,323.0,277.0,230.0,92.0,monsoon,0
31-07-2024,05:45,0.98,229.3,4.28,343.0,294.0,245.0,98.0,monsoon,0
31-07-2024,06:00,2.25,230.1,9.76,786.0,674.0,562.0,225.0,monsoon,0
31-07-2024,06:15,2.19,229.2,9.57,768.0,658.0,548.0,219.0,monsoon,0
31-07-2024,06:30,2.08,229.7,9.06,729.0,625.0,520.0,208.0,monsoon,0
31-07-2024,06:45,2.31,229.7,10.04,807.0,692.0,576.0,230.0,monsoon,0
31-07-2024,07:00,1.54,228.3,6.76,540.0,463.0,386.0,154.0,monsoon,0
31-07-2024,07:15,0.26,227.5,8.55,92.0,79.0,66.0,26.0,monsoon,1
31-07-2024,07:30,1.95,229.3,8.49,681.0,584.0,487.0,195.0,monsoon,0
31-07-2024,07:45,1.88,226.2,8.31,658.0,564.0,470.0,188.0,monsoon,0
31-07-2024,08:00,1.92,231.8,8.3,673.0,577.0,481.0,192.0,monsoon,0
31-07-2024,08:15,1.92,228.5,8.39,671.0,575.0,479.0,192.0,monsoon,0
31-07-2024,08:30,2.33,230.6,10.08,814.0,698.0,581.0,232.0,monsoon,0
31-07-2024,08:45,1.93,229.0,8.44,677.0,580.0,483.0,193.0,monsoon,0
31-07-2024,09:00,1.22,231.6,5.28,428.0,367.0,306.0,122.0,monsoon,0
31-07-2024,09:15,1.51,230.0,6.57,528.0,453.0,378.0,151.0,monsoon,0
31-07-2024,09:30,1.38,226.2,6.1,483.0,414.0,345.0,138.0,monsoon,0
31-07-2024,09:45,1.37,232.8,5.88,479.0,410.0,342.0,137.0,monsoon,0
31-07-2024,10:00,1.23,230.1,5.35,431.0,370.0,308.0,123.0,monsoon,0
31-07-2024,10:15,1.67,232.5,7.19,585.0,501.0,418.0,167.0,monsoon,0
31-07-2024,10:30,1.38,233.1,5.9,482.0,413.0,344.0,138.0,monsoon,0
31-07-2024,10:45,1.51,227.8,6.62,528.0,453.0,377.0,151.0,monsoon,0
31-07-2024,11:00,3.98,231.3,5.64,1394.0,1195.0,995.0,398.0,monsoon,1
31-07-2024,11:15,1.62,229.2,7.07,567.0,486.0,405.0,162.0,monsoon,0
31-07-2024,11:30,1.21,228.4,5.31,424.0,364.0,303.0,121.0,monsoon,0
31-07-2024,11:45,1.79,230.7,7.78,628.0,538.0,449.0,180.0,monsoon,0
31-07-2024,12:00,1.56,232.6,6.7,545.0,467.0,389.0,156.0,monsoon,0
31-07-2024,12:15,1.34,230.7,5.8,468.0,401.0,334.0,134.0,monsoon,0
31-07-2024,12:30,1.59,231.6,6.86,556.0,476.0,397.0,159.0,monsoon,0
31-07-2024,12:45,1.39,227.6,6.12,487.0,418.0,348.0,139.0,monsoon,0
31-07-2024,13:00,1.12,228.0,4.93,393.0,337.0,281.0,112.0,monsoon,0
31-07-2024,13:15,1.76,226.9,7.74,615.0,527.0,439.0,176.0,monsoon,0
31-07-2024,13:30,1.75,228.6,7.66,613.0,525.0,438.0,175.0,monsoon,0
31-07-2024,13:45,1.63,230.9,7.04,569.0,488.0,406.0,163.0,monsoon,0
31-07-2024,14:00,1.63,233.0,6.98,569.0,488.0,406.0,163.0,monsoon,0
31-07-2024,14:15,1.61,231.0,6.98,565.0,484.0,403.0,161.0,monsoon,0
31-07-2024,14:30,1.43,228.4,6.28,502.0,430.0,358.0,143.0,monsoon,0
31-07-2024,14:45,1.41,229.6,6.16,495.0,424.0,354.0,141.0,monsoon,0
31-07-2024,15:00,1.79,232.1,7.73,628.0,538.0,448.0,179.0,monsoon,0
31-07-2024,15:15,1.79,230.0,7.77,626.0,536.0,447.0,179.0,monsoon,0
31-07-2024,15:30,1.56,229.2,6.83,548.0,470.0,391.0,156.0,monsoon,0
31-07-2024,15:45,1.17,232.3,5.03,409.0,350.0,292.0,117.0,monsoon,0
31-07-2024,16:00,1.51,234.0,6.47,530.0,454.0,379.0,152.0,monsoon,0
31-07-2024,16:15,1.66,226.9,7.32,582.0,499.0,416.0,166.0,monsoon,0
31-07-2024,16:30,1.7,225.6,7.53,595.0,510.0,425.0,170.0,monsoon,0
31-07-2024,16:45,1.36,233.1,5.83,475.0,407.0,340.0,136.0,monsoon,0
31-07-2024,17:00,1.32,230.5,5.75,464.0,398.0,331.0,132.0,monsoon,0
31-07-2024,17:15,1.54,229.5,6.73,541.0,464.0,386.0,154.0,monsoon,0
31-07-2024,17:30,1.45,230.5,6.31,509.0,436.0,364.0,145.0,monsoon,0
31-07-2024,17:45,1.77,226.9,7.8,620.0,531.0,442.0,177.0,monsoon,0
31-07-2024,18:00,2.32,230.3,10.08,812.0,696.0,580.0,232.0,monsoon,0
31-07-2024,18:15,1.94,231.1,8.41,680.0,583.0,486.0,194.0,monsoon,0
31-07-2024,18:30,2.22,228.4,9.73,778.0,667.0,556.0,222.0,monsoon,0
31-07-2024,18:45,1.67,230.1,7.27,585.0,502.0,418.0,167.0,monsoon,0
31-07-2024,19:00,2.13,230.4,9.24,745.0,638.0,532.0,213.0,monsoon,0
31-07-2024,19:15,2.21,226.8,9.74,774.0,663.0,552.0,221.0,monsoon,0
31-07-2024,19:30,2.1,229.1,9.16,734.0,629.0,524.0,210.0,monsoon,0
31-07-2024,19:45,1.76,232.1,7.57,615.0,527.0,440.0,176.0,monsoon,0
31-07-2024,20:00,2.17,229.5,9.44,758.0,650.0,542.0,217.0,monsoon,0
31-07-2024,20:15,2.54,227.8,11.16,890.0,763.0,636.0,254.0,monsoon,0
31-07-2024,20:30,2.36,233.6,10.11,826.0,708.0,590.0,236.0,monsoon,0
31-07-2024,20:45,2.44,230.5,10.58,854.0,732.0,610.0,244.0,monsoon,0
31-07-2024,21:00,2.35,228.6,10.27,822.0,704.0,587.0,235.0,monsoon,0
31-07-2024,21:15,2.34,231.6,10.11,820.0,703.0,586.0,234.0,monsoon,0
31-07-2024,21:30,2.29,228.6,10.03,803.0,688.0,573.0,229.0,monsoon,0
31-07-2024,21:45,2.08,231.1,9.01,729.0,625.0,520.0,208.0,monsoon,0
31-07-2024,22:00,0.81,231.1,3.53,285.0,244.0,204.0,82.0,monsoon,0
31-07-2024,22:15,0.84,229.3,3.67,295.0,253.0,210.0,84.0,monsoon,0
31-07-2024,22:30,0.99,226.9,4.36,346.0,297.0,247.0,99.0,monsoon,0
31-07-2024,22:45,0.82,228.3,3.58,286.0,245.0,204.0,82.0,monsoon,0
31-07-2024,23:00,0.88,230.0,3.84,309.0,265.0,221.0,88.0,monsoon,0
31-07-2024,23:15,0.74,227.2,3.25,258.0,221.0,184.0,74.0,monsoon,0
31-07-2024,23:30,0.8,230.6,3.47,280.0,240.0,200.0,80.0,monsoon,0
31-07-2024,23:45,0.83,231.4,3.58,290.0,248.0,207.0,83.0,monsoon,0
01-08-2024,00:00,0.95,227.0,4.17,331.0,284.0,236.0,95.0,monsoon,0
01-08-2024,00:15,0.77,230.8,3.34,270.0,231.0,192.0,77.0,monsoon,0
01-08-2024,00:30,0.85,232.1,3.68,299.0,256.0,214.0,85.0,monsoon,0
01-08-2024,00:45,0.82,231.7,3.56,289.0,248.0,206.0,82.0,monsoon,0
01-08-2024,01:00,0.9,230.7,3.91,316.0,271.0,226.0,90.0,monsoon,0
01-08-2024,01:15,0.88,234.6,3.75,308.0,264.0,220.0,88.0,monsoon,0
01-08-2024,01:30,1.1,230.4,4.79,386.0,331.0,276.0,110.0,monsoon,0
01-08-2024,01:45,0.76,231.5,3.27,265.0,227.0,190.0,76.0,monsoon,0
01-08-2024,02:00,0.98,233.3,4.21,343.0,294.0,245.0,98.0,monsoon,0
01-08-2024,02:15,0.67,229.7,2.93,236.0,202.0,168.0,67.0,monsoon,0
01-08-2024,02:30,0.72,230.5,3.13,252.0,216.0,180.0,72.0,monsoon,0
01-08-2024,02:45,0.79,229.3,3.44,276.0,236.0,197.0,79.0,monsoon,0
01-08-2024,03:00,0.96,232.0,4.13,335.0,287.0,240.0,96.0,monsoon,0
01-08-2024,03:15,0.84,230.6,3.64,294.0,252.0,210.0,84.0,monsoon,0
01-08-2024,03:30,0.78,228.8,3.4,273.0,234.0,195.0,78.0,monsoon,0
01-08-2024,03:45,0.93,232.1,4.0,325.0,279.0,232.0,93.0,monsoon,0
01-08-2024,04:00,0.82,226.0,3.61,286.0,245.0,204.0,82.0,monsoon,0
01-08-2024,04:15,0.92,230.2,4.0,322.0,276.0,230.0,92.0,monsoon,0
01-08-2024,04:30,2.82,228.8,4.11,988.0,847.0,706.0,282.0,monsoon,1
01-08-2024,04:45,0.86,228.1,3.78,302.0,259.0,216.0,86.0,monsoon,0
01-08-2024,05:00,0.97,227.3,4.25,338.0,290.0,242.0,97.0,monsoon,0
01-08-2024,05:15,0.73,231.9,3.14,254.0,218.0,182.0,73.0,monsoon,0
01-08-2024,05:30,0.88,230.2,3.8,306.0,262.0,219.0,88.0,monsoon,0
01-08-2024,05:45,0.77,229.7,3.34,269.0,230.0,192.0,77.0,monsoon,0
01-08-2024,06:00,1.47,230.0,6.4,515.0,441.0,368.0,147.0,monsoon,0
01-08-2024,06:15,2.14,230.3,9.28,748.0,641.0,534.0,214.0,monsoon,0
01-08-2024,06:30,2.31,226.2,10.2,807.0,692.0,577.0,231.0,monsoon,0
01-08-2024,06:45,1.55,228.5,6.77,542.0,464.0,387.0,155.0,monsoon,0
01-08-2024,07:00,1.8,225.0,8.01,630.0,540.0,450.0,180.0,monsoon,0
01-08-2024,07:15,1.92,232.2,8.26,671.0,575.0,479.0,192.0,monsoon,0
01-08-2024,07:30,1.85,233.4,7.93,648.0,555.0,462.0,185.0,monsoon,0
01-08-2024,07:45,2.1,229.7,9.12,734.0,629.0,524.0,210.0,monsoon,0
01-08-2024,08:00,2.51,227.1,11.05,878.0,753.0,627.0,251.0,monsoon,0
01-08-2024,08:15,1.75,233.0,7.52,614.0,526.0,438.0,175.0,monsoon,0
01-08-2024,08:30,1.94,232.0,8.37,679.0,582.0,485.0,194.0,monsoon,0
01-08-2024,08:45,2.47,230.6,10.7,863.0,740.0,617.0,247.0,monsoon,0
01-08-2024,09:00,1.63,228.0,7.13,569.0,488.0,406.0,163.0,monsoon,0
01-08-2024,09:15,1.79,231.3,7.74,626.0,537.0,448.0,179.0,monsoon,0
01-08-2024,09:30,1.44,230.4,6.24,503.0,431.0,359.0,144.0,monsoon,0
01-08-2024,09:45,1.61,231.7,6.97,565.0,484.0,404.0,162.0,monsoon,0
01-08-2024,10:00,1.36,227.6,5.99,477.0,409.0,341.0,136.0,monsoon,0
01-08-2024,10:15,1.56,234.6,6.64,545.0,467.0,390.0,156.0,monsoon,0
01-08-2024,10:30,1.32,229.3,5.74,461.0,395.0,329.0,132.0,monsoon,0
01-08-2024,10:45,1.23,229.1,5.38,432.0,370.0,308.0,123.0,monsoon,0
01-08-2024,11:00,1.3,229.9,5.67,456.0,391.0,326.0,130.0,monsoon,0
01-08-2024,11:15,1.48,229.1,6.44,516.0,442.0,369.0,148.0,monsoon,0
01-08-2024,11:30,1.45,232.4,6.26,509.0,436.0,364.0,145.0,monsoon,0
01-08-2024,11:45,1.78,231.9,7.67,623.0,534.0,445.0,178.0,monsoon,0
01-08-2024,12:00,0.38,229.2,7.69,132.0,113.0,94.0,38.0,monsoon,1
01-08-2024,12:15,1.52,229.2,6.62,531.0,455.0,379.0,152.0,monsoon,0
01-08-2024,12:30,1.41,231.5,6.09,493.0,423.0,352.0,141.0,monsoon,0
01-08-2024,12:45,1.8,228.9,7.87,630.0,540.0,450.0,180.0,monsoon,0
01-08-2024,13:00,1.2,228.7,5.24,419.0,359.0,300.0,120.0,monsoon,0
01-08-2024,13:15,1.51,231.2,6.52,528.0,452.0,377.0,151.0,monsoon,0
01-08-2024,13:30,1.55,229.2,6.78,544.0,466.0,388.0,155.0,monsoon,0
01-08-2024,13:45,1.39,223.2,6.24,488.0,418.0,348.0,139.0,monsoon,0
01-08-2024,14:00,1.49,226.9,6.56,521.0,447.0,372.0,149.0,monsoon,0
01-08-2024,14:15,1.64,231.9,7.08,575.0,493.0,410.0,164.0,monsoon,0
01-08-2024,14:30,1.32,233.0,5.68,463.0,397.0,331.0,132.0,monsoon,0
01-08-2024,14:45,1.45,231.4,6.25,506.0,434.0,362.0,145.0,monsoon,0
01-08-2024,15:00,1.43,229.5,6.23,500.0,429.0,357.0,143.0,monsoon,0
01-08-2024,15:15,1.56,229.4,6.78,545.0,467.0,389.0,156.0,monsoon,0
01-08-2024,15:30,1.87,231.0,8.09,654.0,560.0,467.0,187.0,monsoon,0
01-08-2024,15:45,1.17,230.6,5.09,411.0,352.0,293.0,117.0,monsoon,0
01-08-2024,16:00,1.8,229.4,7.85,630.0,540.0,450.0,180.0,monsoon,0
01-08-2024,16:15,1.22,230.0,5.32,428.0,367.0,306.0,122.0,monsoon,0
01-08-2024,16:30,1.33,229.3,5.8,465.0,399.0,332.0,133.0,monsoon,0
01-08-2024,16:45,1.61,230.3,7.0,564.0,483.0,403.0,161.0,monsoon,0
01-08-2024,17:00,1.3,229.1,5.67,455.0,390.0,325.0,130.0,monsoon,0
01-08-2024,17:15,1.56,230.2,6.79,547.0,469.0,390.0,156.0,monsoon,0
01-08-2024,17:30,1.07,229.3,4.65,373.0,320.0,267.0,107.0,monsoon,0
01-08-2024,17:45,1.32,230.7,5.73,462.0,396.0,330.0,132.0,monsoon,0
01-08-2024,18:00,2.4,229.3,10.45,839.0,719.0,599.0,240.0,monsoon,0
01-08-2024,18:15,1.87,230.6,8.12,655.0,562.0,468.0,187.0,monsoon,0
01-08-2024,18:30,2.43,234.4,10.38,851.0,730.0,608.0,243.0,monsoon,0
01-08-2024,18:45,2.37,229.0,10.37,831.0,712.0,594.0,237.0,monsoon,0
01-08-2024,19:00,2.36,234.1,10.07,825.0,707.0,589.0,236.0,monsoon,0
01-08-2024,19:15,2.74,225.9,12.15,960.0,823.0,686.0,274.0,monsoon,0
01-08-2024,19:30,2.37,228.3,10.37,829.0,710.0,592.0,237.0,monsoon,0
01-08-2024,19:45,1.88,230.4,8.18,659.0,565.0,471.0,188.0,monsoon,0
01-08-2024,20:00,1.92,227.6,8.42,671.0,575.0,479.0,192.0,monsoon,0
01-08-2024,20:15,2.56,229.2,11.17,896.0,768.0,640.0,256.0,monsoon,0
01-08-2024,20:30,2.37,227.6,10.4,828.0,710.0,592.0,237.0,monsoon,0
01-08-2024,20:45,2.59,230.3,11.25,906.0,777.0,648.0,259.0,monsoon,0
01-08-2024,21:00,2.27,232.2,9.79,796.0,682.0,568.0,227.0,monsoon,0
01-08-2024,21:15,2.34,225.7,10.37,819.0,702.0,585.0,234.0,monsoon,0
01-08-2024,21:30,3.08,226.5,13.59,1078.0,924.0,770.0,308.0,monsoon,0
01-08-2024,21:45,0.52,231.2,9.06,182.0,156.0,130.0,52.0,monsoon,1
01-08-2024,22:00,1.03,230.8,4.46,360.0,309.0,258.0,103.0,monsoon,0
01-08-2024,22:15,0.68,228.1,2.99,239.0,205.0,170.0,68.0,monsoon,0
01-08-2024,22:30,2.91,229.6,3.53,1018.0,872.0,727.0,291.0,monsoon,1
01-08-2024,22:45,0.95,229.6,4.16,334.0,286.0,239.0,96.0,monsoon,0
01-08-2024,23:00,1.0,227.4,4.39,349.0,299.0,250.0,100.0,monsoon,0
01-08-2024,23:15,0.89,228.3,3.9,312.0,267.0,223.0,89.0,monsoon,0
01-08-2024,23:30,0.98,229.9,4.26,343.0,294.0,245.0,98.0,monsoon,0
01-08-2024,23:45,0.76,224.1,3.39,266.0,228.0,190.0,76.0,monsoon,0
02-08-2024,00:00,0.85,230.1,3.72,299.0,256.0,214.0,86.0,monsoon,0
02-08-2024,00:15,0.87,230.1,3.77,303.0,260.0,217.0,87.0,monsoon,0
02-08-2024,00:30,1.09,232.7,4.69,382.0,327.0,273.0,109.0,monsoon,0
02-08-2024,00:45,0.89,230.2,3.87,312.0,267.0,223.0,89.0,monsoon,0
02-08-2024,01:00,0.75,231.6,3.24,263.0,225.0,188.0,75.0,monsoon,0
02-08-2024,01:15,0.86,230.8,3.73,301.0,258.0,215.0,86.0,monsoon,0
02-08-2024,01:30,0.94,231.1,4.06,328.0,281.0,234.0,94.0,monsoon,0
02-08-2024,01:45,0.82,229.6,3.59,288.0,247.0,206.0,82.0,monsoon,0
02-08-2024,02:00,0.92,226.6,4.07,323.0,277.0,231.0,92.0,monsoon,0
02-08-2024,02:15,0.9,230.1,3.91,315.0,270.0,225.0,90.0,monsoon,0
02-08-2024,02:30,0.86,227.2,3.78,300.0,257.0,214.0,86.0,monsoon,0
02-08-2024,02:45,0.76,231.5,3.3,267.0,229.0,191.0,76.0,monsoon,0
02-08-2024,03:00,1.02,230.5,4.41,356.0,305.0,254.0,102.0,monsoon,0
02-08-2024,03:15,0.73,233.3,3.15,257.0,220.0,184.0,73.0,monsoon,0
02-08-2024,03:30,0.88,229.9,3.82,307.0,263.0,220.0,88.0,monsoon,0
02-08-2024,03:45,0.8,228.8,3.49,279.0,239.0,200.0,80.0,monsoon,0
02-08-2024,04:00,0.84,228.4,3.67,293.0,251.0,210.0,84.0,monsoon,0
02-08-2024,04:15,0.86,233.9,3.69,302.0,259.0,216.0,86.0,monsoon,0
02-08-2024,04:30,3.02,230.9,4.32,1055.0,905.0,754.0,302.0,monsoon,1
02-08-2024,04:45,0.81,230.7,3.49,282.0,242.0,202.0,81.0,monsoon,0
02-08-2024,05:00,1.08,233.4,4.64,379.0,325.0,271.0,108.0,monsoon,0
02-08-2024,05:15,0.95,232.9,4.1,334.0,286.0,239.0,96.0,monsoon,0
02-08-2024,05:30,0.76,230.6,3.29,266.0,228.0,190.0,76.0,monsoon,0
02-08-2024,05:45,0.19,228.7,4.29,67.0,58.0,48.0,19.0,monsoon,1
02-08-2024,06:00,1.78,228.0,7.81,623.0,534.0,445.0,178.0,monsoon,0
02-08-2024,06:15,2.27,232.4,9.78,796.0,682.0,568.0,227.0,monsoon,0
02-08-2024,06:30,2.05,228.2,9.0,719.0,616.0,514.0,205.0,monsoon,0
02-08-2024,06:45,2.49,228.4,10.91,873.0,748.0,623.0,249.0,monsoon,0
02-08-2024,07:00,2.05,232.1,8.82,716.0,614.0,512.0,205.0,monsoon,0
02-08-2024,07:15,2.34,229.1,10.2,818.0,701.0,584.0,234.0,monsoon,0
02-08-2024,07:30,2.18,228.3,9.55,763.0,654.0,545.0,218.0,monsoon,0
02-08-2024,07:45,2.03,229.8,8.85,712.0,610.0,508.0,203.0,monsoon,0
